longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-118.65,34.19,27.0,2772.0,1281.0,1346.0,497.0,5.2016,<1H OCEAN,243000.0
-121.93,37.27,23.0,3428.0,714.0,1753.0,729.0,2.9474,<1H OCEAN,281000.0
-118.14,33.84,35.0,3461.0,2473.0,1322.0,471.0,3.154,<1H OCEAN,228900.0
-118.45,34.17,38.0,2522.0,687.0,1388.0,658.0,3.6581,<1H OCEAN,261300.0
-118.19,34.04,39.0,1074.0,2812.0,1613.0,308.0,2.3015,NEAR OCEAN,131700.0
-121.81,37.35,13.0,1689.0,841.0,2000.0,481.0,4.375,<1H OCEAN,185500.0
-118.13,33.93,34.0,2549.0,59.0,1578.0,488.0,3.1496,<1H OCEAN,191900.0
-118.03,34.1,29.0,2301.0,416.0,1079.0,398.0,4.4236,INLAND,233600.0
-118.79,34.27,27.0,7538.0,189.0,595.0,197.0,4.5833,<1H OCEAN,198500.0
-121.94,36.99,18.0,1599.0,4.0,2004.0,847.0,0.9614,NEAR OCEAN,221700.0
-121.89,37.25,39.0,2705.0,1513.0,1180.0,442.0,6.0791,<1H OCEAN,316500.0
-121.35,38.0,22.0,3564.0,730.0,1539.0,699.0,3.675,<1H OCEAN,152400.0
-122.15,37.47,39.0,1295.0,258.0,566.0,242.0,1.7538,NEAR BAY,326400.0
-119.76,36.82,17.0,6932.0,1486.0,3056.0,1453.0,2.3375,<1H OCEAN,99300.0
-122.54,37.7,3.0,3988.0,1411.0,1793.0,708.0,4.2472,NEAR BAY,292500.0
-118.19,34.06,51.0,1734.0,364.0,1133.0,351.0,2.5132,INLAND,163100.0
-121.77,37.31,39.0,1649.0,1086.0,769.0,230.0,6.6455,<1H OCEAN,302600.0
-121.46,38.51,13.0,2123.0,598.0,1576.0,599.0,2.6094,INLAND,110000.0
-118.27,33.95,43.0,1156.0,291.0,1074.0,299.0,1.8814,<1H OCEAN,94900.0
-118.33,34.12,23.0,1894.0,416.0,769.0,392.0,6.0352,<1H OCEAN,500001.0
-117.82,33.67,10.0,2895.0,439.0,1588.0,450.0,6.276,INLAND,290700.0
-118.28,33.77,10.0,307.0,69.0,374.0,65.0,2.9063,NEAR OCEAN,146900.0
-121.83,38.45,13.0,4234.0,158.0,446.0,167.0,7.585,INLAND,122700.0
-121.3,37.96,31.0,2668.0,812.0,1398.0,721.0,1.125,NEAR OCEAN,110400.0
-117.1,32.75,21.0,2063.0,609.0,1686.0,558.0,1.4828,INLAND,94800.0
-121.46,38.57,52.0,1673.0,2444.0,326.0,151.0,3.1583,INLAND,140000.0
-122.31,38.0,10.0,3272.0,2292.0,1708.0,633.0,2.1542,INLAND,191100.0
-118.18,33.85,38.0,3596.0,862.0,2416.0,832.0,3.6897,<1H OCEAN,169800.0
-118.87,34.22,32.0,3108.0,490.0,1566.0,434.0,6.2423,<1H OCEAN,305400.0
-121.93,37.13,13.0,1727.0,870.0,511.0,179.0,7.6144,<1H OCEAN,398500.0
-117.74,33.85,13.0,5416.0,820.0,1753.0,583.0,6.9544,INLAND,314000.0
-118.09,34.07,38.0,975.0,107.0,1058.0,235.0,7.5655,<1H OCEAN,184200.0
-122.06,37.71,36.0,3541.0,908.0,1478.0,529.0,4.6452,<1H OCEAN,248600.0
-121.08,38.95,13.0,1902.0,1456.0,1271.0,377.0,2.7463,INLAND,156100.0
-122.17,37.73,10.0,8005.0,415.0,1231.0,341.0,2.1067,INLAND,86500.0
-118.13,34.21,29.0,3270.0,275.0,621.0,210.0,4.1713,INLAND,274100.0
-118.07,34.09,23.0,2025.0,675.0,1293.0,357.0,2.726,<1H OCEAN,198100.0
-120.87,39.15,29.0,2589.0,4492.0,736.0,283.0,6.987,INLAND,128900.0
-121.41,38.56,28.0,7228.0,2812.0,2455.0,1365.0,5.1385,INLAND,179500.0
-118.27,34.06,1.0,1855.0,1168.0,1204.0,321.0,4.485,<1H OCEAN,275000.0
-123.1,38.97,36.0,1211.0,247.0,697.0,251.0,2.5761,INLAND,94900.0
-117.85,33.8,40.0,1461.0,286.0,1322.0,264.0,4.3269,INLAND,194100.0
-122.42,37.79,22.0,3364.0,876.0,2112.0,1045.0,2.9306,INLAND,400000.0
-121.31,37.44,33.0,69.0,2460.0,47.0,14.0,6.2177,INLAND,112500.0
-121.23,37.78,20.0,273.0,49.0,149.0,49.0,4.8229,<1H OCEAN,158300.0
-122.18,37.68,10.0,2087.0,122.0,840.0,401.0,5.6428,INLAND,187800.0
-117.31,33.25,13.0,3075.0,630.0,1843.0,674.0,2.8558,NEAR OCEAN,97100.0
-118.31,33.94,4.0,1353.0,286.0,751.0,250.0,2.7401,NEAR OCEAN,131700.0
-117.64,33.51,10.0,1343.0,181.0,650.0,184.0,7.2648,INLAND,363200.0
-118.37,34.09,15.0,630.0,172.0,257.0,147.0,5.5224,<1H OCEAN,400000.0
-122.13,37.66,19.0,862.0,167.0,407.0,183.0,4.3456,<1H OCEAN,163000.0
-117.92,33.57,37.0,3355.0,2812.0,921.0,366.0,1.9234,<1H OCEAN,500001.0
-118.19,34.02,40.0,474.0,124.0,546.0,121.0,2.3438,INLAND,137500.0
-118.08,34.02,10.0,3789.0,810.0,2551.0,793.0,2.9321,<1H OCEAN,144200.0
-122.35,37.93,10.0,2002.0,416.0,1166.0,395.0,1.7257,NEAR OCEAN,91500.0
-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,<1H OCEAN,500001.0
-118.04,33.93,36.0,1045.0,239.0,1165.0,230.0,3.1979,<1H OCEAN,161800.0
-117.66,33.6,25.0,3745.0,522.0,1648.0,496.0,7.5488,INLAND,278100.0
-121.88,37.32,30.0,1242.0,338.0,1438.0,325.0,2.6607,NEAR OCEAN,169300.0
-118.24,33.98,45.0,173.0,42.0,230.0,57.0,3.0724,ISLAND,110700.0
-121.98,37.36,3.0,2618.0,1465.0,814.0,238.0,4.6719,<1H OCEAN,252100.0
-122.23,37.8,23.0,1746.0,27.0,1149.0,415.0,3.5404,<1H OCEAN,123500.0
-122.4,37.68,27.0,2267.0,486.0,1045.0,459.0,4.1146,<1H OCEAN,272200.0
-118.91,35.27,13.0,1401.0,1206.0,1344.0,306.0,3.4609,INLAND,61400.0
-118.45,34.15,10.0,1077.0,260.0,517.0,266.0,2.0915,<1H OCEAN,332600.0
-119.76,36.81,10.0,4643.0,1429.0,4638.0,1335.0,1.2716,INLAND,69400.0
-122.44,37.66,36.0,1351.0,18.0,799.0,275.0,4.7639,NEAR OCEAN,265600.0
-122.24,37.55,13.0,786.0,1175.0,2198.0,975.0,2.0769,NEAR BAY,435900.0
-122.94,38.57,49.0,1530.0,946.0,728.0,250.0,5.1005,<1H OCEAN,266700.0
-119.0,35.4,51.0,2250.0,378.0,928.0,379.0,4.3906,INLAND,93900.0
-116.26,33.65,3.0,7437.0,2812.0,574.0,302.0,10.2948,<1H OCEAN,382400.0
-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,NEAR OCEAN,82300.0
-118.36,34.09,30.0,2353.0,728.0,1365.0,718.0,2.0702,<1H OCEAN,283300.0
-118.04,34.18,13.0,3134.0,173.0,1220.0,508.0,4.2227,INLAND,455400.0
-120.76,38.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,<1H OCEAN,148500.0
-117.78,34.13,18.0,7798.0,1161.0,3710.0,1227.0,5.8819,NEAR OCEAN,260500.0
-121.35,38.56,10.0,2629.0,2812.0,1265.0,485.0,4.5066,NEAR OCEAN,140200.0
-122.4,37.76,10.0,5252.0,803.0,480.0,253.0,10.1248,<1H OCEAN,277300.0
-121.43,38.57,13.0,1861.0,534.0,939.0,457.0,3.5893,INLAND,142000.0
-117.25,32.78,36.0,1527.0,427.0,710.0,312.0,2.7857,INLAND,291700.0
-120.26,37.99,12.0,2726.0,517.0,1351.0,474.0,3.5,INLAND,107100.0
-115.84,33.49,20.0,1660.0,379.0,637.0,250.0,2.0347,NEAR OCEAN,68900.0
-122.02,37.26,34.0,9280.0,506.0,692.0,223.0,8.0331,<1H OCEAN,500001.0
-122.27,37.78,52.0,979.0,851.0,630.0,265.0,3.7708,NEAR OCEAN,215300.0
-117.2,32.83,35.0,1377.0,115.0,792.0,313.0,2.8472,INLAND,161400.0
-122.29,37.87,10.0,96.0,291.0,792.0,321.0,5.4659,<1H OCEAN,165900.0
-120.97,37.63,51.0,2731.0,71.0,2047.0,605.0,1.7054,INLAND,58800.0
-117.18,32.95,10.0,19001.0,2688.0,8980.0,2441.0,6.3237,INLAND,260900.0
-118.12,34.1,39.0,6217.0,634.0,1435.0,568.0,5.7843,<1H OCEAN,306300.0
-118.36,34.17,29.0,3380.0,646.0,1584.0,466.0,4.7926,<1H OCEAN,199500.0
-117.04,32.79,23.0,2491.0,115.0,863.0,348.0,6.7196,NEAR OCEAN,306800.0
-121.43,38.55,51.0,3514.0,714.0,1509.0,656.0,2.7333,<1H OCEAN,100100.0
-117.9,33.64,13.0,2017.0,756.0,850.0,348.0,3.2115,<1H OCEAN,310900.0
-117.24,32.78,51.0,2172.0,431.0,892.0,420.0,4.1742,INLAND,342200.0
-121.48,38.56,46.0,631.0,179.0,327.0,181.0,6.1023,INLAND,125000.0
-121.67,37.99,4.0,795.0,1078.0,527.0,164.0,4.375,INLAND,213500.0
-118.1,34.14,51.0,6262.0,1453.0,3001.0,1505.0,3.6572,<1H OCEAN,213200.0
-121.96,38.35,20.0,1415.0,266.0,667.0,250.0,4.0938,<1H OCEAN,117300.0
-121.91,37.36,10.0,9975.0,708.0,1940.0,674.0,3.4456,<1H OCEAN,199700.0
-118.06,34.04,23.0,1516.0,363.0,1011.0,344.0,2.6288,<1H OCEAN,160300.0
-118.13,34.2,13.0,4309.0,206.0,529.0,231.0,5.6629,INLAND,234000.0
-117.18,32.84,30.0,2290.0,523.0,1272.0,472.0,3.5606,<1H OCEAN,165100.0
-118.39,34.17,36.0,6992.0,1611.0,2806.0,1491.0,4.6111,<1H OCEAN,265200.0
-122.04,36.96,32.0,5192.0,461.0,802.0,293.0,7.9068,NEAR OCEAN,202000.0
-118.07,34.51,35.0,2798.0,1526.0,1236.0,404.0,5.1721,INLAND,239900.0
-121.94,37.35,52.0,3181.0,227.0,1662.0,219.0,6.7123,<1H OCEAN,231600.0
-117.39,34.07,37.0,1966.0,942.0,1118.0,323.0,2.01,INLAND,122700.0
-118.46,34.04,23.0,3522.0,1112.0,1820.0,977.0,4.4312,<1H OCEAN,337500.0
-116.96,32.8,13.0,2493.0,1516.0,1420.0,643.0,1.8357,INLAND,104200.0
-118.44,34.04,23.0,2938.0,662.0,1535.0,631.0,3.0714,<1H OCEAN,347800.0
-118.85,34.14,23.0,5001.0,244.0,759.0,247.0,3.2898,<1H OCEAN,366300.0
-121.56,39.08,13.0,1377.0,633.0,761.0,267.0,3.8661,INLAND,48300.0
-121.84,37.33,26.0,1934.0,408.0,2059.0,416.0,3.6765,<1H OCEAN,163600.0
-121.96,37.74,34.0,200.0,20.0,25.0,9.0,4.2143,<1H OCEAN,350000.0
-122.47,37.78,52.0,6135.0,1048.0,1078.0,494.0,5.583,<1H OCEAN,443300.0
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,INLAND,141100.0
-118.33,33.89,19.0,385.0,361.0,982.0,357.0,4.1953,<1H OCEAN,226900.0
-120.7,35.76,10.0,1914.0,425.0,1130.0,421.0,2.2165,<1H OCEAN,90600.0
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,INLAND,136300.0
-122.67,38.43,23.0,1804.0,792.0,750.0,298.0,8.9083,<1H OCEAN,196400.0
-117.88,33.74,31.0,1120.0,296.0,1718.0,268.0,2.8077,INLAND,140300.0
-121.13,37.73,13.0,1126.0,244.0,667.0,235.0,2.2169,INLAND,125900.0
-121.39,38.55,52.0,14125.0,160.0,1053.0,422.0,1.1687,INLAND,126200.0
-119.09,36.21,19.0,1901.0,661.0,1613.0,400.0,7.309,INLAND,44600.0
-121.93,37.73,35.0,2564.0,320.0,1043.0,351.0,6.2048,<1H OCEAN,275000.0
-119.1,36.21,13.0,1030.0,173.0,559.0,176.0,3.275,INLAND,49500.0
-118.17,34.12,37.0,2106.0,3521.0,995.0,459.0,10.0481,<1H OCEAN,354700.0
-124.06,41.13,38.0,3263.0,1096.0,1384.0,578.0,3.6588,NEAR OCEAN,119400.0
-121.62,36.14,25.0,726.0,2812.0,411.0,214.0,3.2375,NEAR OCEAN,450000.0
-118.3,33.72,13.0,2647.0,1446.0,1459.0,595.0,6.8474,<1H OCEAN,253400.0
-121.35,37.96,13.0,3097.0,1560.0,462.0,193.0,1.4005,INLAND,189900.0
-122.42,37.79,52.0,5282.0,3493.0,2286.0,994.0,3.9338,<1H OCEAN,225000.0
-122.52,38.27,13.0,2263.0,1124.0,872.0,367.0,5.2155,<1H OCEAN,248300.0
-119.1,36.43,23.0,1039.0,1560.0,643.0,193.0,2.6711,INLAND,71300.0
-121.81,38.01,13.0,1942.0,430.0,1074.0,393.0,2.895,INLAND,105100.0
-124.16,40.78,26.0,4153.0,2812.0,791.0,349.0,1.9903,NEAR OCEAN,81800.0
-117.32,33.96,26.0,1568.0,726.0,1363.0,629.0,3.7585,INLAND,144500.0
-121.01,37.62,2.0,1226.0,477.0,1687.0,431.0,3.3922,INLAND,73700.0
-119.81,36.6,17.0,2246.0,1934.0,1291.0,394.0,2.4006,INLAND,76400.0
-119.34,36.32,18.0,4384.0,849.0,633.0,247.0,7.5953,INLAND,83800.0
-121.31,38.59,52.0,4071.0,560.0,1454.0,536.0,3.1711,INLAND,101900.0
-118.31,33.8,15.0,2544.0,85.0,2048.0,704.0,1.9297,<1H OCEAN,233300.0
-121.34,38.69,19.0,5536.0,364.0,996.0,331.0,5.4639,INLAND,114300.0
-118.24,33.95,37.0,649.0,147.0,653.0,147.0,1.4792,<1H OCEAN,97500.0
-116.89,33.48,14.0,1016.0,219.0,443.0,169.0,2.8071,NEAR OCEAN,137500.0
-122.49,37.89,23.0,822.0,99.0,541.0,336.0,3.6176,NEAR OCEAN,500001.0
-117.85,34.14,35.0,2899.0,429.0,1251.0,429.0,6.1049,NEAR OCEAN,297200.0
-117.09,32.73,26.0,3114.0,686.0,1948.0,660.0,2.8942,<1H OCEAN,124100.0
-118.98,34.16,13.0,4656.0,1600.0,1251.0,387.0,2.8009,<1H OCEAN,241300.0
-121.42,38.53,15.0,1958.0,795.0,1171.0,366.0,4.0648,INLAND,71200.0
-121.92,37.29,32.0,19.0,4407.0,560.0,207.0,1.8798,<1H OCEAN,346700.0
-118.21,34.14,51.0,1717.0,419.0,1105.0,387.0,5.3873,<1H OCEAN,186500.0
-117.09,32.83,10.0,4138.0,636.0,2001.0,677.0,4.8419,<1H OCEAN,264000.0
-118.27,34.15,38.0,3678.0,1576.0,2287.0,736.0,6.0199,<1H OCEAN,229000.0
-121.71,36.9,39.0,1680.0,2401.0,1103.0,275.0,5.4386,<1H OCEAN,253800.0
-118.5,34.24,50.0,6360.0,412.0,1114.0,423.0,5.9401,<1H OCEAN,315300.0
-116.98,34.13,16.0,2098.0,629.0,342.0,143.0,4.0333,<1H OCEAN,133900.0
-116.88,32.86,13.0,3049.0,471.0,1527.0,515.0,5.0733,INLAND,196600.0
-118.16,33.92,51.0,2062.0,402.0,1134.0,358.0,2.2926,<1H OCEAN,218900.0
-118.29,34.1,39.0,631.0,298.0,744.0,274.0,2.7054,INLAND,162500.0
-118.0,33.81,22.0,2642.0,640.0,1702.0,588.0,3.5268,<1H OCEAN,174700.0
-121.35,38.62,23.0,4175.0,796.0,2032.0,830.0,3.4299,INLAND,164000.0
-117.38,34.0,3.0,2881.0,514.0,1470.0,515.0,6.7371,INLAND,123800.0
-123.58,39.66,10.0,1839.0,489.0,887.0,332.0,2.2429,NEAR OCEAN,100000.0
-118.42,34.16,25.0,137.0,1721.0,20.0,6.0,5.0965,<1H OCEAN,375000.0
-122.47,37.99,10.0,688.0,641.0,2468.0,957.0,2.0214,<1H OCEAN,439200.0
-121.02,37.64,13.0,1405.0,1244.0,1035.0,284.0,4.2028,INLAND,88300.0
-122.42,37.78,26.0,496.0,1106.0,628.0,445.0,4.5903,NEAR OCEAN,500001.0
-116.94,34.24,27.0,12342.0,2812.0,1300.0,566.0,1.998,NEAR OCEAN,153500.0
-117.83,33.89,25.0,1737.0,270.0,840.0,265.0,4.625,NEAR OCEAN,245700.0
-119.35,36.42,13.0,2380.0,524.0,1742.0,176.0,2.7969,INLAND,123800.0
-118.35,34.27,32.0,604.0,108.0,314.0,113.0,6.2037,<1H OCEAN,205400.0
-118.02,33.9,36.0,6393.0,846.0,1276.0,426.0,2.425,<1H OCEAN,205200.0
-118.52,34.19,18.0,2044.0,816.0,464.0,163.0,4.2937,<1H OCEAN,203900.0
-121.01,37.68,15.0,1446.0,917.0,373.0,133.0,1.9045,INLAND,146200.0
-116.44,34.16,13.0,1867.0,51.0,758.0,321.0,5.5922,INLAND,98100.0
-117.2,32.77,31.0,1952.0,471.0,936.0,462.0,2.8621,INLAND,196900.0
-121.87,37.42,23.0,3133.0,731.0,2685.0,721.0,0.7068,<1H OCEAN,261100.0
-118.4,33.87,18.0,4836.0,98.0,1352.0,727.0,6.2344,<1H OCEAN,469800.0
-118.16,33.79,25.0,3742.0,1180.0,3916.0,1063.0,2.4,<1H OCEAN,153700.0
-119.23,35.74,10.0,850.0,581.0,1914.0,614.0,1.9187,INLAND,68400.0
-118.29,33.79,10.0,3708.0,1016.0,2855.0,948.0,2.0,INLAND,165400.0
-122.04,37.38,38.0,1072.0,891.0,1518.0,514.0,2.3272,<1H OCEAN,273600.0
-118.38,33.87,21.0,3692.0,1081.0,2054.0,925.0,4.9821,<1H OCEAN,292900.0
-121.37,38.64,27.0,1790.0,2283.0,757.0,282.0,3.6786,INLAND,159700.0
-118.34,33.9,32.0,3384.0,429.0,628.0,253.0,4.7426,<1H OCEAN,242700.0
-117.87,33.99,21.0,2837.0,515.0,2031.0,555.0,4.9271,INLAND,209700.0
-118.64,34.18,33.0,3808.0,34.0,1784.0,615.0,5.015,<1H OCEAN,263400.0
-117.02,33.81,10.0,6317.0,1645.0,2625.0,1094.0,2.3,NEAR OCEAN,108900.0
-118.25,33.92,36.0,949.0,164.0,502.0,163.0,4.1042,<1H OCEAN,124400.0
-121.28,37.9,23.0,371.0,4.0,171.0,70.0,0.9614,INLAND,55700.0
-117.77,33.71,4.0,1646.0,321.0,859.0,300.0,5.5631,INLAND,227800.0
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,<1H OCEAN,500001.0
-118.47,34.19,33.0,10105.0,843.0,2113.0,843.0,1.7333,<1H OCEAN,292900.0
-117.04,32.63,26.0,2756.0,422.0,1166.0,398.0,5.1354,INLAND,181600.0
-118.39,33.89,27.0,5644.0,188.0,750.0,314.0,3.5462,<1H OCEAN,422700.0
-118.19,33.9,36.0,2326.0,2812.0,2073.0,494.0,1.9952,NEAR OCEAN,112900.0
-121.83,39.1,13.0,1282.0,6445.0,451.0,159.0,3.2917,INLAND,97900.0
-120.87,37.62,30.0,455.0,70.0,220.0,69.0,4.8958,INLAND,142500.0
-122.24,37.81,52.0,655.0,869.0,634.0,256.0,3.8547,NEAR BAY,287300.0
-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,NEAR OCEAN,166100.0
-122.24,37.79,51.0,3927.0,431.0,1464.0,389.0,7.5752,NEAR OCEAN,105500.0
-118.54,34.24,39.0,5041.0,1164.0,2360.0,1083.0,3.0977,<1H OCEAN,264000.0
-120.19,36.61,13.0,1479.0,127.0,1408.0,322.0,2.293,INLAND,57200.0
-121.57,37.02,39.0,5636.0,729.0,2681.0,608.0,2.8125,INLAND,178000.0
-122.47,37.76,10.0,2064.0,590.0,1055.0,467.0,2.8711,NEAR BAY,329600.0
-121.35,38.59,13.0,5050.0,598.0,460.0,206.0,4.69,INLAND,265700.0
-122.8,38.39,26.0,2273.0,474.0,1124.0,420.0,2.9453,NEAR OCEAN,166700.0
-121.02,37.67,32.0,3951.0,797.0,1916.0,740.0,2.6722,<1H OCEAN,111500.0
-117.99,33.86,23.0,1221.0,228.0,725.0,219.0,5.5138,<1H OCEAN,187200.0
-122.11,37.37,10.0,1477.0,195.0,520.0,187.0,10.3329,<1H OCEAN,500001.0
-118.77,34.28,26.0,5202.0,480.0,1915.0,475.0,3.1812,<1H OCEAN,187700.0
-120.47,37.28,23.0,5561.0,959.0,1227.0,309.0,1.7756,INLAND,73300.0
-121.26,37.96,12.0,5278.0,1454.0,335.0,102.0,6.8429,INLAND,62800.0
-117.13,32.7,10.0,1210.0,292.0,945.0,258.0,0.8991,INLAND,78900.0
-118.2,33.98,32.0,1403.0,2812.0,1506.0,375.0,2.0,NEAR OCEAN,172700.0
-122.85,38.77,18.0,3500.0,901.0,1027.0,405.0,4.6111,<1H OCEAN,241700.0
-118.95,34.81,30.0,885.0,1664.0,1089.0,412.0,3.1548,INLAND,123500.0
-122.02,37.34,23.0,2504.0,396.0,1190.0,410.0,3.0234,<1H OCEAN,344700.0
-117.28,33.92,35.0,3623.0,841.0,2721.0,766.0,2.1574,<1H OCEAN,86900.0
-117.08,32.7,36.0,2103.0,390.0,1279.0,392.0,2.4135,INLAND,97000.0
-117.04,33.01,23.0,922.0,107.0,314.0,97.0,8.4721,<1H OCEAN,342300.0
-117.24,32.95,18.0,1591.0,268.0,547.0,243.0,5.9547,INLAND,329300.0
-122.49,38.27,10.0,308.0,1148.0,1657.0,936.0,3.5625,INLAND,213200.0
-117.27,34.5,7.0,2045.0,342.0,878.0,292.0,6.0296,INLAND,194100.0
-121.35,38.0,13.0,3015.0,73.0,732.0,350.0,4.2155,INLAND,123800.0
-118.3,33.76,23.0,3971.0,12.0,4336.0,1674.0,4.3846,<1H OCEAN,290500.0
-117.87,33.71,28.0,3397.0,686.0,1924.0,621.0,4.9148,NEAR OCEAN,155500.0
-120.44,37.31,13.0,3369.0,177.0,1770.0,574.0,5.2662,INLAND,126200.0
-117.31,33.67,13.0,981.0,169.0,596.0,156.0,3.1832,INLAND,157400.0
-121.92,36.62,39.0,1001.0,181.0,425.0,184.0,3.7614,<1H OCEAN,241700.0
-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323,NEAR OCEAN,167500.0
-118.44,34.22,24.0,1992.0,858.0,664.0,223.0,5.6163,<1H OCEAN,183800.0
-122.28,37.88,10.0,2495.0,91.0,1058.0,464.0,5.9199,<1H OCEAN,259600.0
-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,INLAND,241600.0
-117.91,33.61,16.0,1232.0,2162.0,410.0,171.0,3.3984,<1H OCEAN,500001.0
-121.75,36.91,32.0,1461.0,422.0,1494.0,416.0,2.8056,INLAND,173200.0
-120.85,37.08,3.0,3425.0,611.0,1588.0,459.0,4.1779,NEAR OCEAN,147800.0
-121.99,36.98,30.0,2725.0,422.0,1365.0,439.0,10.2948,<1H OCEAN,234600.0
-120.95,37.61,17.0,4054.0,654.0,2034.0,667.0,4.6833,INLAND,142200.0
-117.7,33.47,21.0,2208.0,534.0,1423.0,482.0,3.5915,<1H OCEAN,305600.0
-121.89,37.35,16.0,4368.0,631.0,2229.0,606.0,1.0278,<1H OCEAN,183100.0
-119.63,36.76,22.0,4126.0,614.0,1795.0,613.0,4.925,<1H OCEAN,154700.0
-122.17,37.7,51.0,2175.0,1313.0,952.0,362.0,4.0,<1H OCEAN,202600.0
-117.19,32.77,13.0,634.0,917.0,248.0,133.0,3.8571,INLAND,143800.0
-117.78,33.7,10.0,1663.0,236.0,597.0,204.0,5.409,<1H OCEAN,233900.0
-117.06,32.56,39.0,2803.0,683.0,2768.0,676.0,1.7958,<1H OCEAN,140400.0
-121.76,38.55,23.0,2813.0,164.0,6330.0,1832.0,6.838,INLAND,219400.0
-119.27,34.29,10.0,4459.0,406.0,982.0,393.0,4.5382,NEAR OCEAN,385200.0
-119.02,35.41,13.0,4412.0,483.0,1413.0,611.0,1.3222,INLAND,51400.0
-117.35,33.98,31.0,4163.0,1242.0,3928.0,1076.0,1.6943,<1H OCEAN,85900.0
-121.13,36.21,23.0,2504.0,550.0,1810.0,547.0,3.4821,<1H OCEAN,113700.0
-117.06,33.04,10.0,1785.0,2812.0,667.0,277.0,5.7382,<1H OCEAN,278000.0
-118.39,37.37,25.0,3295.0,824.0,1477.0,770.0,1.8325,<1H OCEAN,105800.0
-122.3,37.9,38.0,8020.0,656.0,1027.0,509.0,6.3364,INLAND,224200.0
-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,INLAND,159900.0
-118.08,34.08,38.0,1889.0,1244.0,1330.0,396.0,4.3723,<1H OCEAN,205200.0
-117.87,33.69,4.0,2337.0,768.0,983.0,655.0,3.7174,INLAND,275000.0
-121.59,39.15,13.0,1783.0,1360.0,938.0,374.0,3.5302,INLAND,58900.0
-121.14,38.16,14.0,2126.0,497.0,1371.0,479.0,2.5385,INLAND,113900.0
-121.89,38.02,13.0,4267.0,1448.0,1827.0,545.0,5.0366,INLAND,94600.0
-118.15,33.97,32.0,1174.0,373.0,1758.0,361.0,2.4263,<1H OCEAN,158100.0
-122.41,37.75,52.0,2420.0,72.0,837.0,292.0,7.6709,NEAR OCEAN,229000.0
-116.99,32.74,17.0,3101.0,547.0,1410.0,486.0,3.1771,INLAND,189900.0
-121.97,37.52,26.0,331.0,1068.0,1776.0,613.0,4.5317,<1H OCEAN,232600.0
-121.94,36.97,10.0,1738.0,2812.0,746.0,355.0,1.62,NEAR OCEAN,330800.0
-121.28,38.61,36.0,3680.0,376.0,1235.0,469.0,2.9187,INLAND,103300.0
-117.9,34.09,39.0,1726.0,407.0,892.0,335.0,2.0976,<1H OCEAN,191800.0
-121.96,37.95,25.0,1594.0,791.0,1850.0,709.0,4.5828,INLAND,181200.0
-116.25,33.75,33.0,278.0,91.0,375.0,81.0,2.025,NEAR OCEAN,50000.0
-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,<1H OCEAN,150600.0
-118.43,34.08,46.0,5329.0,90.0,238.0,93.0,5.5118,<1H OCEAN,500001.0
-118.17,34.09,10.0,1327.0,271.0,1069.0,284.0,3.3977,<1H OCEAN,153800.0
-117.78,33.68,10.0,1834.0,2812.0,841.0,309.0,6.0634,<1H OCEAN,234300.0
-122.25,38.15,38.0,2547.0,165.0,1878.0,531.0,5.2898,NEAR OCEAN,123600.0
-122.3,37.88,10.0,6103.0,146.0,749.0,137.0,1.9176,INLAND,187500.0
-117.97,33.83,13.0,14701.0,554.0,1118.0,503.0,4.7404,<1H OCEAN,187500.0
-122.55,38.1,10.0,5188.0,691.0,2341.0,906.0,3.6106,<1H OCEAN,255600.0
-118.27,33.82,18.0,3379.0,2453.0,763.0,229.0,4.25,<1H OCEAN,200300.0
-118.19,33.97,34.0,2700.0,763.0,2815.0,767.0,2.4196,<1H OCEAN,178400.0
-116.85,32.83,10.0,4234.0,770.0,2191.0,725.0,3.6445,<1H OCEAN,197600.0
-122.46,37.78,21.0,1017.0,103.0,1636.0,662.0,4.1656,NEAR OCEAN,360700.0
-122.27,40.53,17.0,2657.0,1744.0,1171.0,411.0,2.7051,INLAND,129800.0
-124.16,40.8,10.0,3767.0,2812.0,908.0,451.0,2.006,NEAR OCEAN,74700.0
-122.94,38.64,13.0,1151.0,729.0,2072.0,636.0,5.1874,<1H OCEAN,287800.0
-120.84,37.47,18.0,1375.0,2988.0,1468.0,471.0,2.425,INLAND,110300.0
-119.65,36.37,10.0,3725.0,783.0,1478.0,600.0,3.5486,INLAND,148000.0
-122.46,37.73,10.0,950.0,1368.0,1431.0,496.0,5.0044,NEAR OCEAN,344200.0
